phase,dataset,series,K,scope,mask,origin_start,model_A,model_B,endpoint,Gamma,core_size,size_lower_bound,kind,window_indices
AP1,household,household,60,origin_week,natural,615276,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,615276,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,615276,logistic,hist_gradient_boosting,upper,1.136590821460004e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,625356,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,625356,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,625356,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,625356,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,625356,logistic,hist_gradient_boosting,lower,1.3114509478384662e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,625356,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,635436,constant,logistic,lower,8.393286066166183e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,635436,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,635436,constant,hist_gradient_boosting,lower,2.0983215165415459e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,635436,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,635436,logistic,hist_gradient_boosting,lower,5.68295410730002e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,635436,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,645516,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,645516,constant,logistic,upper,9.092726571680032e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,645516,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,645516,constant,hist_gradient_boosting,upper,3.916866830877552e-12,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,645516,logistic,hist_gradient_boosting,lower,3.9343528435153995e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,645516,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,655596,constant,logistic,lower,6.994405055138486e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,655596,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,655596,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,655596,constant,hist_gradient_boosting,upper,1.8185453143360064e-12,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,655596,logistic,hist_gradient_boosting,lower,2.6229018956769323e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,655596,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,665676,constant,logistic,lower,2.7278179715040096e-12,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,665676,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,665676,constant,hist_gradient_boosting,lower,6.994405055138486e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,665676,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,665676,logistic,hist_gradient_boosting,lower,3.6720626539477053e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,665676,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,675756,constant,logistic,lower,5.595524044110789e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,675756,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,675756,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,675756,constant,hist_gradient_boosting,upper,1.3988810110276972e-12,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,675756,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,675756,logistic,hist_gradient_boosting,upper,3.934352843515399e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,685836,constant,logistic,lower,2.238209617644316e-12,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,685836,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,685836,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,685836,constant,hist_gradient_boosting,upper,4.056754931980322e-12,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,685836,logistic,hist_gradient_boosting,lower,1.420738526825005e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,685836,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,695916,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,695916,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,695916,constant,hist_gradient_boosting,lower,2.0983215165415459e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,695916,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,695916,logistic,hist_gradient_boosting,lower,7.103692634125025e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,695916,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,705996,constant,logistic,lower,2.7977620220553945e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,705996,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,705996,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,705996,constant,hist_gradient_boosting,upper,1.3988810110276972e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,705996,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,705996,logistic,hist_gradient_boosting,upper,2.6229018956769323e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,716076,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,716076,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,716076,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,716076,constant,hist_gradient_boosting,upper,1.3988810110276972e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,716076,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,716076,logistic,hist_gradient_boosting,upper,2.6229018956769323e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,726156,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,726156,constant,logistic,upper,3.497202527569243e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,726156,constant,hist_gradient_boosting,lower,3.497202527569243e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,726156,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,726156,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,726156,logistic,hist_gradient_boosting,upper,4.808653475407709e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,736236,constant,logistic,lower,2.0983215165415459e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,736236,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,736236,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,736236,constant,hist_gradient_boosting,upper,3.497202527569243e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,736236,logistic,hist_gradient_boosting,lower,5.2458037913538647e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,736236,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,746316,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,746316,constant,logistic,upper,4.196643033083092e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,746316,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,746316,constant,hist_gradient_boosting,upper,5.245803791353866e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,746316,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,746316,logistic,hist_gradient_boosting,upper,3.497202527569243e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,756396,constant,logistic,lower,6.994405055138486e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,756396,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,756396,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,756396,constant,hist_gradient_boosting,upper,5.595524044110789e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,756396,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,756396,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,766476,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,766476,constant,logistic,upper,6.994405055138486e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,766476,constant,hist_gradient_boosting,lower,2.028377465990161e-12,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,766476,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,766476,logistic,hist_gradient_boosting,lower,5.114658696570018e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,766476,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,776556,constant,logistic,lower,6.994405055138486e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,776556,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,776556,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,776556,constant,hist_gradient_boosting,upper,1.1191048088221578e-12,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,776556,logistic,hist_gradient_boosting,lower,6.294964549624639e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,776556,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,786636,constant,logistic,lower,2.0983215165415459e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,786636,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,786636,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,786636,constant,hist_gradient_boosting,upper,2.028377465990161e-12,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,786636,logistic,hist_gradient_boosting,lower,3.125624759015011e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,786636,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,796716,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,796716,constant,logistic,upper,6.994405055138486e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,796716,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,796716,constant,hist_gradient_boosting,upper,1.0491607582707729e-13,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,796716,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,796716,logistic,hist_gradient_boosting,upper,1.7486012637846216e-14,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,806796,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,806796,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,806796,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,806796,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,806796,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,60,origin_week,natural,806796,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,annual,natural,282636,constant,logistic,lower,29.624831330283524,2,2,BINARY_IMPLICATION,21079;21072
AP1,household,household,180,annual,natural,282636,constant,logistic,upper,11.287865664308203,2,2,BINARY_IMPLICATION,21051;21079
AP1,household,household,180,annual,natural,282636,constant,hist_gradient_boosting,lower,0.3614892590277159,2,2,BINARY_IMPLICATION,21089;21092
AP1,household,household,180,annual,natural,282636,constant,hist_gradient_boosting,upper,0.3614892520523874,2,2,BINARY_IMPLICATION,21051;21089
AP1,household,household,180,annual,natural,282636,logistic,hist_gradient_boosting,lower,25.408144134690254,2,2,BINARY_IMPLICATION,21051;21057
AP1,household,household,180,annual,natural,282636,logistic,hist_gradient_boosting,upper,27.26280039630381,2,2,BINARY_IMPLICATION,21057;21058
AP1,household,household,180,artificial,blocks_10,667919,constant,logistic,lower,11.766139455653514,2,2,BINARY_IMPLICATION,183;185
AP1,household,household,180,artificial,blocks_10,667919,constant,logistic,upper,11.766139455652318,2,2,BINARY_IMPLICATION,163;183
AP1,household,household,180,artificial,blocks_10,667919,constant,hist_gradient_boosting,lower,1.821036377247509e-12,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,blocks_10,667919,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,blocks_10,667919,logistic,hist_gradient_boosting,lower,4.231132664986656,2,2,BINARY_IMPLICATION,340;295
AP1,household,household,180,artificial,blocks_10,667919,logistic,hist_gradient_boosting,upper,0.0543852574492935,2,2,BINARY_IMPLICATION,3633;3632
AP1,household,household,180,artificial,iid_10,667919,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,iid_10,667919,constant,logistic,upper,4.131306408083901e-12,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,iid_10,667919,constant,hist_gradient_boosting,lower,2.731554565871264e-12,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,iid_10,667919,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,iid_10,667919,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,iid_10,667919,logistic,hist_gradient_boosting,upper,1.3046230762370217e-12,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,iid_30,667919,constant,logistic,lower,4.783617946202412e-12,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,iid_30,667919,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,iid_30,667919,constant,hist_gradient_boosting,lower,64.43626391761494,2,2,BINARY_IMPLICATION,493;369
AP1,household,household,180,artificial,iid_30,667919,constant,hist_gradient_boosting,upper,40.88587557524224,2,2,BINARY_IMPLICATION,431;493
AP1,household,household,180,artificial,iid_30,667919,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,artificial,iid_30,667919,logistic,hist_gradient_boosting,upper,1.4133416659234399e-11,0,0,NUMERIC_ZERO,
AP1,household,household,180,origin_week,natural,282636,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,origin_week,natural,282636,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,origin_week,natural,282636,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,origin_week,natural,282636,constant,hist_gradient_boosting,upper,4.89608353859694e-13,0,0,NUMERIC_ZERO,
AP1,household,household,180,origin_week,natural,282636,logistic,hist_gradient_boosting,lower,1.136590821460004e-13,0,0,NUMERIC_ZERO,
AP1,household,household,180,origin_week,natural,282636,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,origin_week,natural,292716,constant,logistic,lower,2.7977620220553945e-13,0,0,NUMERIC_ZERO,
AP1,household,household,180,origin_week,natural,292716,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP1,household,household,180,origin_week,natural,292716,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
