phase,dataset,series,K,L,scope,origin_start,N,comparison_id,endpoint,pairwise_pattern_feasible,pairwise_pattern_value,pairwise_reported_bound,witness_delta,absolute_pattern_DP_gap,equality_status,independent_conflict
AP1,beijing,Wanliu,24,3,annual,8760,8737,AP1_beijing_Wanliu_K24_annual_8760_constant_logistic,lower,True,0.08199002381000471,0.0819900238099847,0.08199002381000471,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,annual,8760,8737,AP1_beijing_Wanliu_K24_annual_8760_constant_logistic,upper,True,0.08380729539906369,0.0838072953990837,0.08380729539906372,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,annual,8760,8737,AP1_beijing_Wanliu_K24_annual_8760_constant_hist_gradient_boosting,lower,True,0.08216703364544915,0.0821670336454291,0.08216703364544917,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,annual,8760,8737,AP1_beijing_Wanliu_K24_annual_8760_constant_hist_gradient_boosting,upper,True,0.0840084361799924,0.0840084361800123,0.0840084361799924,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,annual,8760,8737,AP1_beijing_Wanliu_K24_annual_8760_logistic_hist_gradient_boosting,lower,True,-1.5015058471643627e-05,-1.5015058491637733e-05,-1.5015058471643674e-05,4.743384504624082e-20,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,annual,8760,8737,AP1_beijing_Wanliu_K24_annual_8760_logistic_hist_gradient_boosting,upper,True,0.0003729992544806029,0.0003729992545006,0.00037299925448060163,1.2468324983583301e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,5098;5097
AP1,beijing,Wanliu,24,3,origin_week,10272,168,AP1_beijing_Wanliu_K24_origin_week_10272_constant_logistic,lower,True,0.07647713732056131,0.0764771373205413,0.07647713732056131,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,10272,168,AP1_beijing_Wanliu_K24_origin_week_10272_constant_logistic,upper,True,0.08262676737691542,0.0826267673769354,0.08262676737691542,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,10272,168,AP1_beijing_Wanliu_K24_origin_week_10272_constant_hist_gradient_boosting,lower,True,0.06435241304961992,0.0643524130495999,0.06435241304961993,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,10272,168,AP1_beijing_Wanliu_K24_origin_week_10272_constant_hist_gradient_boosting,upper,True,0.07255342334082109,0.072553423340841,0.0725534233408211,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,10272,168,AP1_beijing_Wanliu_K24_origin_week_10272_logistic_hist_gradient_boosting,lower,True,-0.012680052931410769,-0.0126800529314307,-0.012680052931410765,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,10272,168,AP1_beijing_Wanliu_K24_origin_week_10272_logistic_hist_gradient_boosting,upper,True,-0.00951801537562495,-0.0095180153756049,-0.009518015375624947,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13296,168,AP1_beijing_Wanliu_K24_origin_week_13296_constant_logistic,lower,True,0.07352875298398413,0.0735287529839641,0.07352875298398415,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13296,168,AP1_beijing_Wanliu_K24_origin_week_13296_constant_logistic,upper,True,0.07668575410937543,0.0766857541093954,0.07668575410937543,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13296,168,AP1_beijing_Wanliu_K24_origin_week_13296_constant_hist_gradient_boosting,lower,True,0.08004075877035602,0.080040758770336,0.08004075877035602,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13296,168,AP1_beijing_Wanliu_K24_origin_week_13296_constant_hist_gradient_boosting,upper,True,0.08315778396746343,0.0831577839674834,0.08315778396746343,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13296,168,AP1_beijing_Wanliu_K24_origin_week_13296_logistic_hist_gradient_boosting,lower,True,0.006472029858087989,0.0064720298580679,0.006472029858087991,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13296,168,AP1_beijing_Wanliu_K24_origin_week_13296_logistic_hist_gradient_boosting,upper,True,0.006512005786371876,0.0065120057863918,0.006512005786371878,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13800,168,AP1_beijing_Wanliu_K24_origin_week_13800_constant_logistic,lower,True,0.06830690836224064,0.0683069083622206,0.06830690836224065,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13800,168,AP1_beijing_Wanliu_K24_origin_week_13800_constant_logistic,upper,True,0.07456047665231764,0.0745604766523376,0.07456047665231764,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13800,168,AP1_beijing_Wanliu_K24_origin_week_13800_constant_hist_gradient_boosting,lower,True,0.08066669928286782,0.0806666992828478,0.08066669928286783,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13800,168,AP1_beijing_Wanliu_K24_origin_week_13800_constant_hist_gradient_boosting,upper,True,0.08699010297915317,0.0869901029791731,0.08699010297915317,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13800,168,AP1_beijing_Wanliu_K24_origin_week_13800_logistic_hist_gradient_boosting,lower,True,0.012221760655378685,0.0122217606553586,0.012221760655378687,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,13800,168,AP1_beijing_Wanliu_K24_origin_week_13800_logistic_hist_gradient_boosting,upper,True,0.012429626326835535,0.0124296263268555,0.012429626326835539,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,58;57
AP1,beijing,Wanliu,24,3,origin_week,14472,168,AP1_beijing_Wanliu_K24_origin_week_14472_constant_logistic,lower,True,0.09161741987122078,0.0916174198712008,0.09161741987122078,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14472,168,AP1_beijing_Wanliu_K24_origin_week_14472_constant_logistic,upper,True,0.10333554427243932,0.1033355442724593,0.10333554427243934,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14472,168,AP1_beijing_Wanliu_K24_origin_week_14472_constant_hist_gradient_boosting,lower,True,0.11730988293459545,0.1173098829345755,0.11730988293459547,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14472,168,AP1_beijing_Wanliu_K24_origin_week_14472_constant_hist_gradient_boosting,upper,True,0.12388491773828138,0.1238849177383013,0.12388491773828138,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14472,168,AP1_beijing_Wanliu_K24_origin_week_14472_logistic_hist_gradient_boosting,lower,True,0.02054937346584204,0.020549373465822,0.020549373465842048,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14472,168,AP1_beijing_Wanliu_K24_origin_week_14472_logistic_hist_gradient_boosting,upper,True,0.025692463063374686,0.0256924630633946,0.02569246306337469,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14640,168,AP1_beijing_Wanliu_K24_origin_week_14640_constant_logistic,lower,True,0.09683416762875673,0.0968341676287367,0.09683416762875673,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14640,168,AP1_beijing_Wanliu_K24_origin_week_14640_constant_logistic,upper,True,0.13070715209892084,0.1307071520989408,0.13070715209892084,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14640,168,AP1_beijing_Wanliu_K24_origin_week_14640_constant_hist_gradient_boosting,lower,True,0.1013649692790711,0.101364969279051,0.1013649692790711,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14640,168,AP1_beijing_Wanliu_K24_origin_week_14640_constant_hist_gradient_boosting,upper,True,0.14275402584127517,0.1427540258412951,0.1427540258412752,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14640,168,AP1_beijing_Wanliu_K24_origin_week_14640_logistic_hist_gradient_boosting,lower,True,0.0036200580184088116,0.0036200580183888,0.003620058018408809,2.6020852139652106e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,14640,168,AP1_beijing_Wanliu_K24_origin_week_14640_logistic_hist_gradient_boosting,upper,True,0.012046873742354353,0.0120468737423743,0.01204687374235435,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,49;54
AP1,beijing,Wanliu,24,3,origin_week,15648,168,AP1_beijing_Wanliu_K24_origin_week_15648_constant_logistic,lower,True,0.02759324835181949,0.0275932483517994,0.02759324835181949,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,15648,168,AP1_beijing_Wanliu_K24_origin_week_15648_constant_logistic,upper,True,0.05755196204062788,0.0575519620406478,0.05755196204062788,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,15648,168,AP1_beijing_Wanliu_K24_origin_week_15648_constant_hist_gradient_boosting,lower,True,0.00536370279840891,0.0053637027983889,0.005363702798408916,6.071532165918825e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,15648,168,AP1_beijing_Wanliu_K24_origin_week_15648_constant_hist_gradient_boosting,upper,True,0.032393224135937516,0.0323932241359575,0.032393224135937516,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,15648,168,AP1_beijing_Wanliu_K24_origin_week_15648_logistic_hist_gradient_boosting,lower,True,-0.025158737904690358,-0.0251587379047103,-0.025158737904690365,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,15648,168,AP1_beijing_Wanliu_K24_origin_week_15648_logistic_hist_gradient_boosting,upper,True,-0.022229545553410574,-0.0222295455533905,-0.022229545553410574,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,16656,168,AP1_beijing_Wanliu_K24_origin_week_16656_constant_logistic,lower,True,0.10058998689487089,0.1005899868948509,0.1005899868948709,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,16656,168,AP1_beijing_Wanliu_K24_origin_week_16656_constant_logistic,upper,True,0.10398890458671721,0.1039889045867372,0.10398890458671721,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,16656,168,AP1_beijing_Wanliu_K24_origin_week_16656_constant_hist_gradient_boosting,lower,True,0.1154806818199144,0.1154806818198944,0.1154806818199144,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,16656,168,AP1_beijing_Wanliu_K24_origin_week_16656_constant_hist_gradient_boosting,upper,True,0.1186095224575228,0.1186095224575428,0.11860952245752282,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,16656,168,AP1_beijing_Wanliu_K24_origin_week_16656_logistic_hist_gradient_boosting,lower,True,0.01462061787080561,0.0146206178707856,0.014620617870805605,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,24,3,origin_week,16656,168,AP1_beijing_Wanliu_K24_origin_week_16656_logistic_hist_gradient_boosting,upper,True,0.014890694925043508,0.0148906949250635,0.014890694925043501,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,annual,8760,8689,AP1_beijing_Wanliu_K72_annual_8760_constant_logistic,lower,True,0.0022097059886888246,0.0022097059886688,0.0022097059886888744,4.9873299934333204e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,annual,8760,8689,AP1_beijing_Wanliu_K72_annual_8760_constant_logistic,upper,True,0.002434839981562929,0.0024348399815829,0.0024348399815629787,4.9873299934333204e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,annual,8760,8689,AP1_beijing_Wanliu_K72_annual_8760_constant_hist_gradient_boosting,lower,True,0.0011527310985001967,0.0011527310984801,0.0011527310985002485,5.182486384480711e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,annual,8760,8689,AP1_beijing_Wanliu_K72_annual_8760_constant_hist_gradient_boosting,upper,True,0.0013372658333966683,0.0013372658334166,0.0013372658333967201,5.182486384480711e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,5886;5889
AP1,beijing,Wanliu,72,3,annual,8760,8689,AP1_beijing_Wanliu_K72_annual_8760_logistic_hist_gradient_boosting,lower,True,-0.0011221502769915368,-0.0011221502770115,-0.0011221502769915355,1.3010426069826053e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,5886;5887
AP1,beijing,Wanliu,72,3,annual,8760,8689,AP1_beijing_Wanliu_K72_annual_8760_logistic_hist_gradient_boosting,upper,True,-0.0010033557667565472,-0.0010033557667365,-0.001003355766756546,1.0842021724855044e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,5887;5888
AP1,beijing,Wanliu,72,3,origin_week,10272,168,AP1_beijing_Wanliu_K72_origin_week_10272_constant_logistic,lower,True,-0.00655218582359459,-0.0065521858236145,-0.006552185823594537,5.377642775528102e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,10272,168,AP1_beijing_Wanliu_K72_origin_week_10272_constant_logistic,upper,True,-0.005630462324172784,-0.0056304623241527,-0.00563046232417273,5.4643789493269423e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,10272,168,AP1_beijing_Wanliu_K72_origin_week_10272_constant_hist_gradient_boosting,lower,True,-0.006315341977546021,-0.006315341977566,-0.00631534197754597,5.117434254131581e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,10272,168,AP1_beijing_Wanliu_K72_origin_week_10272_constant_hist_gradient_boosting,upper,True,-0.0054746198717577415,-0.0054746198717377,-0.005474619871757691,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,10272,168,AP1_beijing_Wanliu_K72_origin_week_10272_logistic_hist_gradient_boosting,lower,True,0.00015584245241504255,0.000155842452395,0.0001558424524150386,3.957337929572091e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,10272,168,AP1_beijing_Wanliu_K72_origin_week_10272_logistic_hist_gradient_boosting,upper,True,0.0002368438460485703,0.0002368438460685,0.00023684384604856637,3.9302328752599536e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,14640,168,AP1_beijing_Wanliu_K72_origin_week_14640_constant_logistic,lower,True,-0.00718917994115512,-0.0071891799411751,-0.007189179941155068,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,14640,168,AP1_beijing_Wanliu_K72_origin_week_14640_constant_logistic,upper,True,-0.003499380474263423,-0.0034993804742434,-0.003499380474263372,5.117434254131581e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,14640,168,AP1_beijing_Wanliu_K72_origin_week_14640_constant_hist_gradient_boosting,lower,True,-0.0032265347836947407,-0.0032265347837147,-0.0032265347836946817,5.898059818321144e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,14640,168,AP1_beijing_Wanliu_K72_origin_week_14640_constant_hist_gradient_boosting,upper,True,-0.0004533409533296062,-0.0004533409533096,-0.0004533409533295476,5.860112742284151e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,6;9
AP1,beijing,Wanliu,72,3,origin_week,14640,168,AP1_beijing_Wanliu_K72_origin_week_14640_logistic_hist_gradient_boosting,lower,True,0.0017749562866312414,0.0017749562866112,0.0017749562866312487,7.37257477290143e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,6;7
AP1,beijing,Wanliu,72,3,origin_week,14640,168,AP1_beijing_Wanliu_K72_origin_week_14640_logistic_hist_gradient_boosting,upper,True,0.006735838987825514,0.0067358389878455,0.00673583898782552,6.071532165918825e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,7;8
AP1,beijing,Wanliu,72,3,origin_week,15648,168,AP1_beijing_Wanliu_K72_origin_week_15648_constant_logistic,lower,True,-0.006057776921234942,-0.0060577769212549,-0.006057776921234889,5.2909066017292616e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,15648,168,AP1_beijing_Wanliu_K72_origin_week_15648_constant_logistic,upper,True,0.0009746838272318498,0.0009746838272518,0.0009746838272319033,5.345116710353537e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,15648,168,AP1_beijing_Wanliu_K72_origin_week_15648_constant_hist_gradient_boosting,lower,True,-0.010351717379531337,-0.0103517173795513,-0.010351717379531285,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,15648,168,AP1_beijing_Wanliu_K72_origin_week_15648_constant_hist_gradient_boosting,upper,True,-0.004421452889997593,-0.0044214528899775,-0.00442145288999754,5.2909066017292616e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,15648,168,AP1_beijing_Wanliu_K72_origin_week_15648_logistic_hist_gradient_boosting,lower,True,-0.005396136717229443,-0.0053961367172494,-0.0053961367172294435,8.673617379884035e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanliu,72,3,origin_week,15648,168,AP1_beijing_Wanliu_K72_origin_week_15648_logistic_hist_gradient_boosting,upper,True,-0.004293940458296395,-0.0042939404582764,-0.004293940458296396,8.673617379884035e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanshouxigong,24,3,annual,8760,8737,AP1_beijing_Wanshouxigong_K24_annual_8760_constant_logistic,lower,True,0.0648640810584533,0.0648640810584332,0.0648640810584533,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,1573;1577
AP1,beijing,Wanshouxigong,24,3,annual,8760,8737,AP1_beijing_Wanshouxigong_K24_annual_8760_constant_logistic,upper,True,0.0720400143510155,0.0720400143510354,0.07204001435101551,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1577;1578
AP1,beijing,Wanshouxigong,24,3,annual,8760,8737,AP1_beijing_Wanshouxigong_K24_annual_8760_constant_hist_gradient_boosting,lower,True,0.06148205808235452,0.0614820580823345,0.061482058082354525,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,1573;1586
AP1,beijing,Wanshouxigong,24,3,annual,8760,8737,AP1_beijing_Wanshouxigong_K24_annual_8760_constant_hist_gradient_boosting,upper,True,0.06905612805159501,0.069056128051615,0.06905612805159501,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,2255;2248
AP1,beijing,Wanshouxigong,24,3,annual,8760,8737,AP1_beijing_Wanshouxigong_K24_annual_8760_logistic_hist_gradient_boosting,lower,True,-0.003974565464212282,-0.0039745654642322,-0.003974565464212282,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,1573;1582
AP1,beijing,Wanshouxigong,24,3,annual,8760,8737,AP1_beijing_Wanshouxigong_K24_annual_8760_logistic_hist_gradient_boosting,upper,False,-0.002234251705456248,-0.0022342517054362,-0.0023102576541196617,7.600594866341353e-05,OBJECTIVE_GAP_NUMERIC,1582;1583
AP1,beijing,Wanshouxigong,24,3,origin_week,10272,168,AP1_beijing_Wanshouxigong_K24_origin_week_10272_constant_logistic,lower,True,-0.015891872088774343,-0.0158918720887943,-0.015891872088774343,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,61;65
AP1,beijing,Wanshouxigong,24,3,origin_week,10272,168,AP1_beijing_Wanshouxigong_K24_origin_week_10272_constant_logistic,upper,True,0.07819883173670013,0.0781988317367201,0.07819883173670014,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,65;66
AP1,beijing,Wanshouxigong,24,3,origin_week,10272,168,AP1_beijing_Wanshouxigong_K24_origin_week_10272_constant_hist_gradient_boosting,lower,True,-0.02131375002005389,-0.0213137500200739,-0.021313750020053895,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,61;74
AP1,beijing,Wanshouxigong,24,3,origin_week,10272,168,AP1_beijing_Wanshouxigong_K24_origin_week_10272_constant_hist_gradient_boosting,upper,True,0.07455859058030564,0.0745585905803256,0.07455859058030564,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanshouxigong,24,3,origin_week,10272,168,AP1_beijing_Wanshouxigong_K24_origin_week_10272_logistic_hist_gradient_boosting,lower,True,-0.014423018401363905,-0.0144230184013839,-0.014423018401363907,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,61;70
AP1,beijing,Wanshouxigong,24,3,origin_week,10272,168,AP1_beijing_Wanshouxigong_K24_origin_week_10272_logistic_hist_gradient_boosting,upper,False,0.0065230456876295825,0.0065230456876495,0.002570283940771043,0.003952761746858539,OBJECTIVE_GAP_NUMERIC,70;71
AP1,beijing,Wanshouxigong,24,3,origin_week,10944,168,AP1_beijing_Wanshouxigong_K24_origin_week_10944_constant_logistic,lower,True,0.05486640056112492,0.0548664005611049,0.05486640056112492,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanshouxigong,24,3,origin_week,10944,168,AP1_beijing_Wanshouxigong_K24_origin_week_10944_constant_logistic,upper,True,0.11218162667141088,0.1121816266714308,0.11218162667141086,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Wanshouxigong,24,3,origin_week,10944,168,AP1_beijing_Wanshouxigong_K24_origin_week_10944_constant_hist_gradient_boosting,lower,True,0.0703346640614115,0.0703346640613915,0.0703346640614115,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,63;71
AP1,beijing,Wanshouxigong,24,3,origin_week,10944,168,AP1_beijing_Wanshouxigong_K24_origin_week_10944_constant_hist_gradient_boosting,upper,True,0.1384309333317286,0.1384309333317486,0.1384309333317286,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,71;64
